data in cluster 1
--------------------------------
1.0	-223.99999999999997
1.1440677966101698	-253.98305084745772
0.36363636363636365	-96.72727272727272
0.32203389830508455	-89.71186440677961
1.1898734177215184	-265.34177215189845


data in cluster 2
--------------------------------
-1.247191011235955	238.0561797752809
-1.461538461538462	268.3076923076924
-1.193548387096774	238.96774193548387
-1.4285714285714282	262.71428571428567
-1.3098591549295766	242.46478873239428
-1.38235294117647	254.05882352941174
-1.5777777777777768	277.2222222222221
-1.5223880597014925	268.64179104477614
-1.3333333333333324	252.9999999999999
-1.3644859813084116	260.13084112149545


data in cluster 3
--------------------------------


data in cluster 4
--------------------------------
-0.7799999999999996	111.81999999999994
-0.2689075630252098	56.647058823529385
-0.6183206106870228	101.61832061068705
-0.6439393939393938	107.99999999999999
-0.3399999999999998	57.45999999999997
-0.1572327044025157	56.83018867924527
-0.646341463414634	98.91463414634147
4.638525244436532e-17	53.00000000000002
-0.1788079470198675	43.052980132450315
-1.0030053269276627e-16	76.0
-0.11764705882352919	41.64705882352932
0.016304347826086907	30.76086956521739
0.014388489208632992	68.99999999999999
0.0	74.99999999999997


data in cluster 5
--------------------------------


data in cluster 6
--------------------------------


